key,count
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4495.0), np.float64(50602.0), np.float64(16.0), np.float64(32039.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495164089.0), np.float64(2048.0), np.float64(2211115785.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(56451.0), np.float64(5355.0)), 0)",1
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(3516189985.0), np.float64(2211115158.0), np.float64(6.0), np.float64(53.0), np.float64(80.0), np.float64(41095.0), np.float64(16.0), np.float64(520.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168296458.0), np.float64(2915203848.0), np.float64(6.0), np.float64(64.0), np.float64(58253.0), np.float64(443.0), np.float64(16.0), np.float64(319.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2915222544.0), np.float64(6.0), np.float64(128.0), np.float64(10782.0), np.float64(465.0), np.float64(24.0), np.float64(16338.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298630.0), np.float64(1988713513.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(15685.0), np.float64(21841.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298674.0), np.float64(3627733029.0), np.float64(6.0), np.float64(64.0), np.float64(51936.0), np.float64(443.0), np.float64(16.0), np.float64(262.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189987.0), np.float64(6.0), np.float64(64.0), np.float64(56578.0), np.float64(443.0), np.float64(16.0), np.float64(299.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495139863.0), np.float64(2048.0), np.float64(2211115613.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(59401.0), np.float64(5355.0)), 0)",1
"((np.float64(167746769787822.0), np.float64(90520731479020.0), np.float64(2048.0), np.float64(2211115121.0), np.float64(2211115109.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(41595.0), np.float64(24.0), np.float64(72.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4494.0), np.float64(50601.0), np.float64(16.0), np.float64(1921.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2915203950.0), np.float64(6.0), np.float64(128.0), np.float64(2536.0), np.float64(443.0), np.float64(24.0), np.float64(16373.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189987.0), np.float64(6.0), np.float64(64.0), np.float64(56435.0), np.float64(443.0), np.float64(16.0), np.float64(5480.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(3488738480.0), np.float64(6.0), np.float64(64.0), np.float64(43501.0), np.float64(80.0), np.float64(16.0), np.float64(4883.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1264950028.0), np.float64(168298634.0), np.float64(6.0), np.float64(40.0), np.float64(22.0), np.float64(43336.0), np.float64(16.0), np.float64(14570.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(167746769787822.0), np.float64(2048.0), np.float64(2211115109.0), np.float64(2211055107.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(62344.0), np.float64(53.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(132129495154555.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(50298.0), np.float64(5355.0)), 0)",1
"((np.float64(167746769803311.0), np.float64(203050739936115.0), np.float64(2048.0), np.float64(2211115094.0), np.float64(2211115158.0), np.float64(6.0), np.float64(128.0), np.float64(1457.0), np.float64(22.0), np.float64(16.0), np.float64(32766.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(153253288475.0), np.float64(2048.0), np.float64(2211115098.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(57899.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3516189993.0), np.float64(6.0), np.float64(64.0), np.float64(60124.0), np.float64(443.0), np.float64(16.0), np.float64(1225.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2915188208.0), np.float64(6.0), np.float64(64.0), np.float64(56124.0), np.float64(443.0), np.float64(16.0), np.float64(7536.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(392513096.0), np.float64(6.0), np.float64(64.0), np.float64(59341.0), np.float64(443.0), np.float64(16.0), np.float64(337.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(167746769787822.0), np.float64(90520731479020.0), np.float64(2048.0), np.float64(2211115121.0), np.float64(2211115109.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(41975.0), np.float64(16.0), np.float64(28.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4495.0), np.float64(50602.0), np.float64(16.0), np.float64(10875.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(153253288475.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(55752.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(3488738480.0), np.float64(6.0), np.float64(64.0), np.float64(43512.0), np.float64(80.0), np.float64(16.0), np.float64(4637.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(56294136414211.0), np.float64(203178706755118.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(56315.0), np.float64(5355.0)), 0)",1
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44483.0), np.float64(24.0), np.float64(580.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(203178706755348.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(53551.0), np.float64(5355.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(153253288475.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(56504.0), np.float64(5355.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(132129495164089.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(59243.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3438079652.0), np.float64(6.0), np.float64(64.0), np.float64(59001.0), np.float64(1573.0), np.float64(16.0), np.float64(52118.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3627733550.0), np.float64(168298674.0), np.float64(6.0), np.float64(57.0), np.float64(443.0), np.float64(39784.0), np.float64(16.0), np.float64(383.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(281474976710655.0), np.float64(203050739705224.0), np.float64(2048.0), np.float64(2211115101.0), np.float64(4294967295.0), np.float64(17.0), np.float64(128.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(62559.0), np.float64(10505.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(398644782.0), np.float64(168298626.0), np.float64(6.0), np.float64(58.0), np.float64(443.0), np.float64(35880.0), np.float64(24.0), np.float64(520.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44483.0), np.float64(16.0), np.float64(492.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(167746769787822.0), np.float64(90520731479020.0), np.float64(2048.0), np.float64(2211115121.0), np.float64(2211115109.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(41917.0), np.float64(16.0), np.float64(48.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(132129495139863.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(55465.0), np.float64(5355.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(401287311.0), np.float64(6.0), np.float64(64.0), np.float64(54394.0), np.float64(443.0), np.float64(16.0), np.float64(484.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(3488738480.0), np.float64(6.0), np.float64(64.0), np.float64(43490.0), np.float64(80.0), np.float64(16.0), np.float64(4499.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3497393012.0), np.float64(6.0), np.float64(64.0), np.float64(56559.0), np.float64(443.0), np.float64(16.0), np.float64(7979.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(401287311.0), np.float64(6.0), np.float64(64.0), np.float64(54394.0), np.float64(443.0), np.float64(16.0), np.float64(1038.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(2915203844.0), np.float64(168296458.0), np.float64(6.0), np.float64(54.0), np.float64(443.0), np.float64(33692.0), np.float64(24.0), np.float64(341.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2306089385.0), np.float64(6.0), np.float64(64.0), np.float64(39323.0), np.float64(443.0), np.float64(16.0), np.float64(913.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1311694616.0), np.float64(168298674.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(53.0), np.float64(41261.0)), 1)",1
"((np.float64(1101088686332.0), np.float64(132129495139863.0), np.float64(2048.0), np.float64(2211115613.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(52907.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298630.0), np.float64(2170694499.0), np.float64(6.0), np.float64(64.0), np.float64(39099.0), np.float64(24011.0), np.float64(16.0), np.float64(229.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2211055107.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(63661.0), np.float64(53.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(203050739936115.0), np.float64(2048.0), np.float64(2211115094.0), np.float64(3470764090.0), np.float64(6.0), np.float64(128.0), np.float64(49624.0), np.float64(48208.0), np.float64(18.0), np.float64(8192.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(65.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(203050739702946.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2211116035.0), np.float64(2211115095.0), np.float64(17.0), np.float64(63.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(53.0), np.float64(61988.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2915203936.0), np.float64(6.0), np.float64(64.0), np.float64(55326.0), np.float64(443.0), np.float64(16.0), np.float64(1879.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495154555.0), np.float64(2048.0), np.float64(2211115825.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(55327.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739702946.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(1249764023.0), np.float64(2211115095.0), np.float64(6.0), np.float64(55.0), np.float64(443.0), np.float64(65073.0), np.float64(24.0), np.float64(344.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4495.0), np.float64(50602.0), np.float64(16.0), np.float64(32733.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(153253288475.0), np.float64(2048.0), np.float64(2211115098.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(57856.0), np.float64(5355.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(203178706755348.0), np.float64(2048.0), np.float64(2211115193.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(63879.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(24.0), np.float64(2478.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(3627736046.0), np.float64(2211115158.0), np.float64(6.0), np.float64(55.0), np.float64(443.0), np.float64(47733.0), np.float64(24.0), np.float64(980.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168296462.0), np.float64(2211116037.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(2844.0), np.float64(53.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3516189987.0), np.float64(6.0), np.float64(64.0), np.float64(42190.0), np.float64(443.0), np.float64(16.0), np.float64(3309.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(203050739702946.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(1094165470.0), np.float64(2211115095.0), np.float64(6.0), np.float64(52.0), np.float64(443.0), np.float64(64591.0), np.float64(17.0), np.float64(258.0), np.float64(0.0), np.float64(0.0)), 0)",1
